# file...... Feeder_2_Solar_80_triplex_meter.csv
# date...... Wed Apr 26 16:57:03 2023
# user...... JKLiu
# host...... (null)
# group..... groupid=tmeter
# property.. voltage_12
# limit..... 0
# interval.. 1800
# timestamp,R2-12-47-3_tm_336,R2-12-47-3_tm_334,R2-12-47-3_tm_350,R2-12-47-3_tm_426,R2-12-47-3_tm_427,R2-12-47-3_tm_335,R2-12-47-3_tm_403,R2-12-47-3_tm_404,R2-12-47-3_tm_405,R2-12-47-3_tm_433,R2-12-47-3_tm_428,R2-12-47-3_tm_332,R2-12-47-3_tm_406,R2-12-47-3_tm_407,R2-12-47-3_tm_408,R2-12-47-3_tm_351,R2-12-47-3_tm_352,R2-12-47-3_tm_432,R2-12-47-3_tm_429,R2-12-47-3_tm_321,R2-12-47-3_tm_333,R2-12-47-3_tm_327,R2-12-47-3_tm_353,R2-12-47-3_tm_431,R2-12-47-3_tm_435,R2-12-47-3_tm_437,R2-12-47-3_tm_481,R2-12-47-3_tm_430,R2-12-47-3_tm_317,R2-12-47-3_tm_322,R2-12-47-3_tm_323,R2-12-47-3_tm_409,R2-12-47-3_tm_410,R2-12-47-3_tm_411,R2-12-47-3_tm_328,R2-12-47-3_tm_330,R2-12-47-3_tm_434,R2-12-47-3_tm_436,R2-12-47-3_tm_474,R2-12-47-3_tm_324,R2-12-47-3_tm_325,R2-12-47-3_tm_412,R2-12-47-3_tm_413,R2-12-47-3_tm_414,R2-12-47-3_tm_329,R2-12-47-3_tm_331,R2-12-47-3_tm_485,R2-12-47-3_tm_480,R2-12-47-3_tm_318,R2-12-47-3_tm_320,R2-12-47-3_tm_326,R2-12-47-3_tm_415,R2-12-47-3_tm_416,R2-12-47-3_tm_417,R2-12-47-3_tm_441,R2-12-47-3_tm_479,R2-12-47-3_tm_314,R2-12-47-3_tm_319,R2-12-47-3_tm_421,R2-12-47-3_tm_365,R2-12-47-3_tm_366,R2-12-47-3_tm_367,R2-12-47-3_tm_418,R2-12-47-3_tm_419,R2-12-47-3_tm_420,R2-12-47-3_tm_440,R2-12-47-3_tm_455,R2-12-47-3_tm_315,R2-12-47-3_tm_374,R2-12-47-3_tm_364,R2-12-47-3_tm_368,R2-12-47-3_tm_369,R2-12-47-3_tm_370,R2-12-47-3_tm_454,R2-12-47-3_tm_379,R2-12-47-3_tm_375,R2-12-47-3_tm_376,R2-12-47-3_tm_380,R2-12-47-3_tm_382,R2-12-47-3_tm_377,R2-12-47-3_tm_378,R2-12-47-3_tm_371,R2-12-47-3_tm_381,R2-12-47-3_tm_383,R2-12-47-3_tm_372,R2-12-47-3_tm_373
2021-07-02 07:30:00 CDT,+240.433+0.247879i,-119.869-207.664j,+241.033+0.53099i,+240.924+0.529951i,-120.95+208.451j,+240.62+0.327588i,+240.639+0.426701i,-120.041-207.055j,-120.414+208.174j,-120.003-208.476j,-120.829+208.388j,-120.241+208.055j,+242.022+1.35048i,-120.029-207.257j,-120.695+208.35j,-120.008-208.571j,-120.086+207.846j,-119.973-207.996j,-120.551+208.228j,-120.388+208.083j,-120.043-208.514j,-120.016-207.491j,-120.477+208.162j,-119.983-208.163j,+240.814+0.394654i,-120.234+207.802j,+240.761+0.43783i,-119.999-208.222j,-120.939+208.479j,-120.079-208.379j,-120.506+208.196j,+242.433+1.62785i,-119.838-210.351j,-120.766+208.397j,+240.478+0.240564i,-120.023-208.69j,+240.113+0.181991i,-120.891+208.518j,-119.864-207.559j,-119.898-207.883j,-120.448+208.17j,+243.118+2.09072i,-118.786-204.556j,-120.517+208.21j,+240.696+0.323258i,-120.002-208.333j,+240.872+0.501088i,+240.556+0.277658i,+240.682+0.405664i,-121.04+208.547j,-121+208.564j,+238.175+0.120583i,-119.926-208.962j,-120.528+208.241j,-119.998-207.877j,+239.863+0.0824123i,-120.129+208.007j,+240.937+0.550953i,+240.814+0.442065i,+240.578+0.319504i,-120.003-208.534j,-121.094+208.509j,+239.427-0.365882i,-119.912-209.191j,-120.696+208.381j,-119.897-207.887j,+240.525+0.259564i,-120.892+208.452j,-120.459+208.058j,+240.089+0.184616i,+240.698+0.380365i,-119.997-208.62j,-123.047+209.47j,+240.614+0.3003i,-121.143+208.61j,-120.14-208.829j,-120.128-208.714j,-120.677+208.361j,-120.938+208.492j,-120.07-208.082j,-119.966-207.952j,+240.311+0.198477i,-120.629+208.33j,-121.38+208.819j,-120.055-208.372j,-121.855+209.026j
2021-07-02 08:00:00 CDT,+240.451+0.250504i,-119.91-207.822j,+241.091+0.553825i,+240.983+0.550122i,-120.993+208.472j,+240.643+0.331588i,+240.667+0.437783i,-120.053-207.044j,-120.13+207.957j,-120.005-208.525j,-120.869+208.411j,-120.227+208.022j,+240.064+0.695175i,-120.045-207.301j,-120.728+208.353j,-119.846-207.985j,-120.092+207.835j,-119.976-208.025j,-120.568+208.239j,-120.381+208.044j,-119.714-207.318j,-120.027-207.471j,-120.501+208.163j,-119.986-208.207j,+240.832+0.386958i,-120.88+208.421j,+240.823+0.453018i,-119.999-208.27j,-120.957+208.455j,-119.992-208.225j,-120.543+208.15j,+242.571+1.71572i,-119.844-210.555j,-120.794+208.396j,+240.288+0.197171i,-120.113-208.99j,+240.567+0.264857i,-120.934+208.551j,-119.868-207.598j,-120.08-208.453j,-120.289+207.95j,+243.211+2.14871i,-119.86-210.273j,-120.533+208.2j,+240.664+0.303384i,-120.074-208.569j,+240.951+0.525675i,+240.621+0.288527i,+240.715+0.415145i,-121.059+208.518j,-121.014+208.536j,+242.478+1.65206i,-119.937-209.105j,-120.547+208.234j,-120.034-208.168j,+240.404+0.198264i,-120.096+207.953j,+240.983+0.567857i,+240.839+0.443077i,+240.594+0.320243i,-119.994-208.613j,-119.213+206.827j,+239.386-0.39731i,-119.922-209.338j,-120.721+208.38j,-120.045-208.372j,+240.525+0.258698i,-120.908+208.427j,-120.852+208.394j,+240.172+0.199322i,+240.256+0.27744i,-119.988-208.71j,-123.12+209.463j,+240.137+0.212522i,-121.16+208.574j,-120.138-208.952j,-120.122-208.773j,-120.398+208.045j,-120.934+208.443j,-119.988-207.905j,-119.955-207.987j,+240.325+0.197286i,-120.163+207.788j,-121.283+208.664j,-120.049-208.426j,-121.916+209.023j
2021-07-02 08:30:00 CDT,+240.183+0.20828i,-119.97-207.78j,+241.161+0.617826i,+241.025+0.622239i,-121.12+208.551j,+240.675+0.381996i,+240.796+0.435608i,-120.047-207.014j,-120.55+208.26j,-120.006-208.569j,-120.987+208.485j,-120.284+208.076j,+240.241+0.850816i,-120.038-207.238j,-120.811+208.412j,-119.836-208.024j,-119.723+207.457j,-120.018-208.162j,-120.66+208.297j,-120.29+207.93j,-119.852-207.753j,-120.019-207.438j,-120.244+207.889j,-119.85-207.705j,+240.773+0.410935i,-120.998+208.495j,+240.807+0.512154i,-120.002-207.812j,-121.087+208.558j,-119.878-207.926j,-120.666+208.263j,+242.813+1.90921i,-119.815-210.813j,-120.886+208.461j,+240.497+0.278977i,-120.035-208.847j,+240.245+0.247458i,-121.06+208.641j,-119.873-207.581j,-119.996-208.231j,-120.623+208.323j,+236.987+0.109019i,-118.741-204.818j,-120.127+207.783j,+240.042+0.22813i,-119.933-208.216j,+239.015+0.0495241i,+240.57+0.325738i,+240.734+0.475177i,-121.205+208.634j,-120.923+208.406j,+242.739+1.85752i,-119.917-209.248j,-120.612+208.282j,-120.024-208.169j,+239.773+0.100392i,-120.153+208.014j,+241.033+0.645682i,+240.881+0.51284i,+240.452+0.339746i,-119.496-206.119j,-121.295+208.605j,+239.365-0.38335i,-119.905-209.429j,-120.62+208.312j,-120.037-208.392j,+240.572+0.296294i,-121.028+208.524j,-120.325+207.867j,+240.171+0.247557i,+240.11+0.300988i,-119.978-208.766j,-123.513+209.691j,+240.671+0.341689i,-121.31+208.696j,-120.062-208.781j,-120.07-208.657j,-120.71+208.368j,-120.953+208.43j,-119.986-207.883j,-120.07-208.361j,+240.31+0.238626i,-120.717+208.373j,-121.467+208.813j,-120.046-208.437j,-122.147+209.188j
2021-07-02 09:00:00 CDT,+240.199+0.220783i,-119.856-207.705j,+240.663+0.524378i,+240.797+0.490856i,-121.179+208.574j,+240.565+0.363687i,+240.766+0.545929i,-120.052-206.995j,-120.589+208.282j,-119.934-208.34j,-121.041+208.503j,-119.824+207.562j,+242.486+1.70504i,-120.042-207.24j,-120.873+208.449j,-120.013-208.767j,-119.969+207.681j,-119.98-208.063j,-120.694+208.303j,-120.476+208.109j,-119.83-207.783j,-120.025-207.433j,-120.281+207.901j,-119.987-208.18j,+240.539+0.378111i,-120.586+208.058j,+240.845+0.532075i,-120.008-208.335j,-120.878+208.323j,-119.951-208.207j,-120.537+208.087j,+242.971+2.03616i,-119.806-211.012j,-120.949+208.499j,+240.312+0.244017i,-120.125-209.156j,+240.562+0.311778i,-121.111+208.662j,-119.87-207.592j,-119.831-207.796j,-120.384+208.023j,+243.664+2.50802i,-118.723-204.932j,-120.647+208.273j,+240.411+0.306702i,-119.905-208.174j,+239.845+0.292849i,+240.196+0.262725i,+240.815+0.501791i,-121.238+208.634j,-121.178+208.648j,+238.512+0.438269i,-119.914-209.37j,-120.662+208.312j,-120.034-208.194j,+239.83+0.11602i,-120.127+207.979j,+241.13+0.681593i,+240.961+0.536243i,+240.528+0.357844i,-119.462-206.152j,-121.351+208.613j,+239.303-0.403877i,-118.918-204.486j,-120.81+208.443j,-120.047-208.432j,+240.084+0.226743i,-121.055+208.52j,-120.993+208.49j,+240.161+0.246321i,+240.821+0.463963i,-119.948-208.843j,-123.666+209.745j,+240.297+0.295094i,-121.348+208.696j,-120.123-209.06j,-120.105-208.853j,-120.265+207.865j,-120.972+208.42j,-119.878-207.528j,-119.86-207.779j,+240.368+0.252003i,-120.46+208.075j,-121.508+208.818j,-120.024-208.469j,-122.232+209.218j
2021-07-02 09:30:00 CDT,+240.411+0.290979i,-119.984-208.096j,+240.435+0.47808i,+240.236+0.433536i,-121.158+208.526j,+240.306+0.31236i,+240.691+0.537499i,-118.573-199.778j,-120.564+208.234j,-119.93-208.303j,-120.332+207.776j,-119.977+207.689j,+240.207+0.905333i,-118.992-202.008j,-120.839+208.39j,-120.002-208.725j,-119.817+207.566j,-119.98-208.047j,-120.677+208.251j,-120.445+208.027j,-119.841-207.778j,-119.481-204.686j,-120.384+207.989j,-119.846-207.709j,+240.239+0.33249i,-120.387+207.83j,+239.954+0.304025i,-120.011-208.303j,-120.649+208.048j,-119.996-208.306j,-120.158+207.593j,+237.074-0.0160554i,-119.797-210.929j,-120.917+208.439j,+240.107+0.207622i,-120.108-209.106j,+240.029+0.223426i,-121.091+208.608j,-119.884-207.606j,-119.997-208.229j,-120.191+207.746j,+236.874+0.146415i,-118.699-204.804j,-120.616+208.214j,+240.467+0.324462i,-119.681-207.54j,+239.708+0.274648i,+240.165+0.267902i,+240.147+0.329736i,-120.744+208.099j,-121.142+208.557j,+242.785+1.95367i,-119.903-209.32j,-120.006+207.578j,-120.016-208.139j,+239.236-0.00175466i,-120.105+207.904j,+240.35+0.477871i,+240.824+0.516223i,+240.379+0.333488i,-119.973-208.704j,-119.311+206.801j,+239.224-0.412808i,-119.893-209.48j,-120.67+208.233j,-119.889-207.769j,+240.413+0.280415i,-121.025+208.441j,-120.973+208.423j,+240.015+0.222083i,+240.031+0.29496i,-119.967-208.806j,-123.637+209.664j,+239.701+0.191267i,-121.324+208.627j,-120.089-208.924j,-120.059-208.684j,-120.483+208.054j,-121.189+208.606j,-119.792-207.372j,-120.059-208.372j,+240.224+0.227141i,-120.443+208.009j,-121.493+208.755j,-119.85-207.755j,-122.203+209.141j
2021-07-02 10:00:00 CDT,+240.391+0.286979i,-119.912-207.928j,+240.854+0.577041i,+239.969+0.368976i,-120.257+207.621j,+240.3+0.312342i,+233.257-2.10552i,-120.03-206.948j,-120.535+208.181j,-119.787-207.788j,-121.006+208.407j,-120.212+207.946j,+242.367+1.67208i,-120.018-207.191j,-120.385+207.871j,-119.987-208.718j,-119.789+207.521j,-119.961-208.043j,-120.18+207.741j,-120.196+207.766j,-119.625-207.258j,-119.462-204.62j,-120.364+207.95j,-120.01-208.269j,+240.355+0.363367i,-120.36+207.776j,+239.876+0.299579i,-119.733-207.283j,-120.79+208.184j,-119.716-207.619j,-119.887+207.288j,+242.86+2.00734i,-119.781-210.965j,-120.534+207.999j,+240.207+0.234158i,-119.916-208.669j,+239.366+0.109673i,-120.858+208.313j,-119.704-207.058j,-119.83-207.758j,-120.288+207.872j,+243.563+2.48576i,-118.673-204.786j,-120.088+207.667j,+239.897+0.238953i,-119.808-207.927j,+238.817+0.0471105i,+239.984+0.24601i,+240.705+0.485571i,-120.682+208.039j,-120.851+208.248j,+242.787+1.95667i,-119.888-209.342j,-120.32+207.891j,-119.973-208.039j,+238.564-0.138268i,-120.033+207.838j,+240.181+0.430688i,+240.689+0.484977i,+240.417+0.340835i,-119.401-206.02j,-121.251+208.47j,+237.488-1.01875i,-119.878-209.503j,-120.454+207.957j,-119.888-207.965j,+239.557+0.117317i,-120.459+207.885j,-120.496+207.958j,+240.045+0.227724i,+240.715+0.44853i,-119.898-208.74j,-123.573+209.606j,+239.917+0.226843i,-121.265+208.569j,-119.933-208.6j,-119.891-208.324j,-120.628+208.219j,-121.051+208.497j,-119.785-207.46j,-119.987-208.284j,+240.256+0.232138i,-120.238+207.797j,-121.429+208.693j,-119.971-208.397j,-121.923+208.858j
2021-07-02 10:30:00 CDT,+240.432+0.313856i,-119.847-207.666j,+240.478+0.514405i,+240.059+0.4134i,-121.228+208.609j,+240.489+0.384338i,+240.79+0.472125i,-120.042-206.942j,-120.609+208.288j,-119.994-208.594j,-121.092+208.54j,-120.31+208.09j,+240.269+0.971978i,-120.033-207.173j,-120.358+207.868j,-119.899-208.364j,-120.284+208.041j,-119.921-207.871j,-120.729+208.332j,-120.53+208.166j,-119.814-207.869j,-119.469-204.604j,-120.627+208.242j,-119.926-207.988j,+240.709+0.4666i,-120.62+208.081j,+239.989+0.343766i,-119.901-207.925j,-121.181+208.613j,-119.971-208.245j,-120.584+208.13j,+237.097+0.043553i,-119.79-211.05j,-120.626+208.122j,+240.273+0.262362i,-119.98-208.85j,+240.5+0.335707i,-121.162+208.704j,-119.595-206.705j,-119.911-207.996j,-120.351+207.976j,+243.698+2.59372i,-119.809-210.739j,-120.663+208.264j,+240.774+0.419129i,-119.946-208.305j,+238.92+0.0879871i,+240.199+0.30313i,+239.355+0.156984i,-121.308+208.698j,-121.241+208.705j,+242.899+2.0487i,-119.899-209.404j,-120.679+208.305j,-119.872-207.668j,+239.246+0.0254711i,-120.158+208.018j,+240.388+0.540938i,+240.699+0.539212i,+240.411+0.386936i,-119.432-206.027j,-121.407+208.667j,+237.49-0.998715i,-119.891-209.525j,-120.709+208.271j,-119.885-207.914j,+239.72+0.158165i,-121.113+208.575j,-121.054+208.56j,+240.458+0.366888i,+240.231+0.388053i,-119.933-208.758j,-123.815+209.843j,+239.551+0.187167i,-120.997+208.361j,-119.875-208.363j,-119.917-208.323j,-120.552+208.185j,-121.203+208.699j,-119.809-207.437j,-119.823-207.664j,+240.247+0.273382i,-120.767+208.416j,-121.358+208.651j,-120.006-208.409j,-122.106+209.074j
2021-07-02 11:00:00 CDT,+240.478+0.310946i,-119.754-207.44j,+241.27+0.686267i,+240.118+0.416904i,-120.831+208.187j,+240.719+0.414781i,+240.796+0.578237i,-118.524-199.618j,-120.51+208.159j,-119.907-208.339j,-120.37+207.797j,-119.545+207.228j,+242.591+1.78575i,-120.017-207.194j,-120.331+207.819j,-119.7-207.694j,-120.014+207.758j,-119.872-207.811j,-120.218+207.799j,-120.67+208.271j,-119.814-207.953j,-119.448-204.578j,-120.267+207.867j,-119.921-208.119j,+240.331+0.398215i,-121.074+208.489j,+240.046+0.338603i,-119.983-208.323j,-120.9+208.282j,-120.057-208.564j,-120.541+208.036j,+243.108+2.13865i,-119.766-211.17j,-120.95+208.451j,+240.176+0.230724i,-119.96-208.878j,+240.103+0.247153i,-120.993+208.547j,-119.702-207.113j,-119.828-207.838j,-120.466+208.07j,+237.003+0.239178i,-119.786-210.851j,-120.135+207.727j,+240.476+0.357181i,-119.716-207.734j,+239.804+0.314055i,+240.569+0.35265i,+240.248+0.367356i,-120.798+208.138j,-120.97+208.362j,+243.046+2.09502i,-119.879-209.486j,-120.284+207.862j,-120.004-208.181j,+239.184-0.0113089i,-119.599+207.424j,+240.471+0.527605i,+240.771+0.516372i,+240.477+0.364808i,-119.433-206.123j,-121.386+208.575j,+237.532-1.01963i,-119.871-209.61j,-120.695+208.24j,-119.87-207.96j,+240.441+0.268924i,-121.075+208.481j,-121.017+208.455j,+240.526+0.345377i,+240.05+0.28938i,-119.935-208.874j,-122.12+208.312j,+239.778+0.207088i,-120.967+208.26j,-119.982-208.739j,-120.014-208.662j,-120.781+208.343j,-121.171+208.601j,-119.828-207.544j,-120.034-208.391j,+240.31+0.251089i,-119.988+207.512j,-121.685+208.934j,-120.009-208.123j,-122.334+209.228j
2021-07-02 11:30:00 CDT,+240.207+0.24006i,-120.016-208.279j,+240.871+0.606725i,+240.933+0.655893i,-120.755+208.104j,+240.761+0.428682i,+240.824+0.604374i,-118.531-199.606j,-120.279+207.901j,-119.913-208.374j,-121.123+208.527j,-119.815+207.524j,+240.453+1.06677i,-120.032-207.203j,-120.7+208.203j,-119.816-208.139j,-120.044+207.779j,-119.95-207.851j,-120.145+207.726j,-120.708+208.316j,-119.664-207.402j,-120.009-207.376j,-120.3+207.891j,-119.928-208.146j,+240.57+0.453113i,-121.12+208.528j,+240.086+0.360488i,-119.725-207.341j,-120.95+208.333j,-119.844-207.946j,-120.512+208j,+237.278+0.143444i,-118.868-206.487j,-121.006+208.497j,+240.332+0.268797i,-119.901-208.724j,+240.457+0.31976i,-120.979+208.448j,-119.734-207.213j,-119.916-208.106j,-120.501+208.113j,+243.933+2.72075i,-119.794-210.964j,-120.182+207.766j,+240.518+0.370233i,-119.964-208.43j,+239.844+0.336223i,+240.285+0.309581i,+240.857+0.53545i,-121.332+208.66j,-121.261+208.674j,+243.124+2.16767i,-119.888-209.588j,-120.332+207.903j,-120.023-208.201j,+239.2-0.000541774i,-119.139+206.982j,+240.349+0.493895i,+240.944+0.533366i,+240.556+0.380781i,-119.434-206.182j,-121.447+208.633j,+239.224-0.428621i,-119.882-209.668j,-120.913+208.478j,-119.889-207.987j,+240.124+0.243243i,-121.122+208.528j,-121.067+208.501j,+240.596+0.359465i,+240.795+0.457955i,-119.938-208.937j,-123.981+209.87j,+239.187+0.0699684i,-121.446+208.72j,-120.093-209.077j,-120.057-208.808j,-120.821+208.383j,-121.225+208.649j,-120.04-208.144j,-119.983-208.235j,+240.374+0.262931i,-119.887+207.399j,-121.516+208.737j,-119.811-207.76j,-122.421+209.304j
2021-07-02 12:00:00 CDT,+240.224+0.234674i,-119.753-207.48j,+241.335+0.705053i,+240.97+0.655685i,-120.864+208.191j,+240.618+0.385873i,+233.317-2.06819i,-120.03-207.015j,-120.371+208.002j,-119.991-208.711j,-121.109+208.492j,-119.762+207.438j,+242.727+1.85734i,-118.951-201.89j,-120.671+208.166j,-119.814-208.164j,-119.272+207.123j,-119.879-207.864j,-120.123+207.685j,-120.239+207.768j,-119.801-208.015j,-120.009-207.387j,-120.417+207.985j,-119.929-208.18j,+240.897+0.50121i,-120.627+208.026j,+240.915+0.574823i,-119.992-208.388j,-120.884+208.218j,-120.042-208.567j,-120.086+207.463j,+243.262+2.2224i,-119.758-211.328j,-120.624+208.08j,+239.967+0.17918i,-119.984-208.984j,+240.305+0.27746i,-121.18+208.666j,-119.848-207.603j,-119.807-207.808j,-120.424+207.985j,+244.002+2.72796i,-119.778-211.007j,-120.645+208.211j,+239.964+0.261779i,-119.926-208.349j,+239.048+0.0979966i,+240.225+0.282197i,+240.856+0.520636i,-121.267+208.546j,-120.951+208.293j,+243.221+2.19319i,-119.873-209.622j,-120.663+208.256j,-119.971-208.106j,+239.825+0.121316i,-119.06+206.856j,+240.556+0.537866i,+240.944+0.519995i,+240.547+0.363993i,-119.413-206.186j,-121.386+208.519j,+239.277-0.433026i,-119.868-209.702j,-120.538+208.037j,-119.83-207.875j,+239.784+0.179351i,-120.536+207.904j,-120.313+207.719j,+240.167+0.247417i,+240.372+0.368464i,-119.917-208.951j,-122.204+208.292j,+240.73+0.385252i,-121.377+208.607j,-119.968-208.757j,-119.994-208.568j,-120.533+208.036j,-121.157+208.537j,-119.939-207.93j,-119.897-208.043j,+240.364+0.245592i,-120.209+207.714j,-121.455+208.632j,-119.807-207.826j,-122.367+209.195j
2021-07-02 12:30:00 CDT,+240.156+0.224972i,-119.846-207.737j,+240.813+0.588788i,+240.861+0.640377i,-121.24+208.557j,+240.348+0.329443i,+240.782+0.586975i,-118.514-199.586j,-120.365+207.993j,-119.999-208.673j,-120.748+208.28j,-119.218+206.819j,+242.606+1.81697i,-118.945-201.869j,-120.777+208.279j,-119.992-208.835j,-119.706+207.376j,-119.976-208.09j,-120.24+207.794j,-120.025+207.501j,-119.82-208.01j,-120.006-207.369j,-120.408+207.976j,-119.983-208.297j,+239.987+0.347216i,-121.107+208.493j,+240.79+0.564913i,-119.998-208.342j,-121.114+208.411j,-119.943-208.233j,-120.283+207.664j,+237.191+0.099453i,-119.762-211.224j,-120.612+208.067j,+240.516+0.306067i,-119.976-208.933j,+239.748+0.192207i,-121.18+208.662j,-119.605-206.771j,-119.937-208.225j,-120.504+208.045j,+236.969+0.256823i,-119.78-210.931j,-120.641+208.205j,+240.438+0.302657i,-119.772-207.892j,+238.916+0.0857386i,+240.203+0.295541i,+240.164+0.341701i,-120.763+208.017j,-121.176+208.508j,+243.09+2.14674i,-119.873-209.563j,-120.382+207.95j,-119.849-207.692j,+239.224+0.008915i,-119.058+206.816j,+239.532+0.266199i,+240.79+0.488205i,+240.556+0.374983i,-119.435-206.185j,-121.358+208.459j,+239.213-0.433983i,-119.87-209.614j,-120.692+208.218j,-119.823-207.828j,+239.921+0.213733i,-120.516+207.853j,-119.861+207.229j,+239.662+0.142685i,+240.042+0.301375i,-119.943-208.936j,-123.854+209.677j,+240.546+0.359587i,-120.918+208.116j,-120.035-208.888j,-119.97-208.583j,-120.727+208.2j,-121.125+208.46j,-119.962-207.95j,-119.973-208.23j,+239.636+0.0616248i,-120.189+207.646j,-121.177+208.294j,-119.831-207.83j,-122.33+209.126j
2021-07-02 13:00:00 CDT,+240.497+0.29803i,-119.739-207.437j,+240.841+0.570574i,+240.935+0.621385i,-120.666+208.025j,+240.412+0.324133i,+240.835+0.573729i,-118.496-199.585j,-120.114+207.727j,-119.98-208.651j,-121.041+208.454j,-119.666+207.346j,+240.382+0.976549i,-120.004-207.211j,-120.849+208.389j,-119.884-208.418j,-119.68+207.366j,-119.907-207.957j,-120.665+208.238j,-120.381+207.941j,-119.627-207.35j,-119.449-204.571j,-120.374+207.962j,-119.962-208.283j,+240.711+0.446487i,-120.553+207.98j,+240.106+0.324891i,-119.977-208.337j,-120.491+207.984j,-119.929-208.29j,-120.811+208.34j,+243.116+2.11055i,-119.755-211.121j,-120.924+208.438j,+240.184+0.214785i,-120.002-209.001j,+240.486+0.29567i,-120.825+208.285j,-119.822-207.313j,-119.791-207.871j,-120.197+207.742j,+243.818+2.58874i,-118.622-204.834j,-120.106+207.71j,+240.146+0.279399i,-119.951-208.401j,+240.216+0.397077i,+240.648+0.344158i,+240.267+0.33336i,-121.181+208.481j,-120.879+208.247j,+243.091+2.09264i,-119.864-209.5j,-120.347+207.942j,-119.87-207.794j,+239.784+0.0969446i,-119.531+207.326j,+240.279+0.434388i,+240.891+0.477786i,+240.67+0.370525i,-119.394-206.11j,-119.223+206.671j,+237.586-1.01079i,-119.861-209.548j,-120.835+208.419j,-119.865-207.992j,+240.62+0.322674i,-120.463+207.857j,-119.788+207.204j,+239.958+0.113658i,+240.822+0.447511i,-119.904-208.863j,-123.708+209.634j,+240.225+0.278605i,-120.838+208.088j,-119.99-208.829j,-120.064-208.917j,-120.444+207.941j,-121.053+208.435j,-119.872-207.785j,-119.878-208.02j,+239.752+0.0596718i,-119.458+206.898j,-121.33+208.516j,-119.791-207.778j,-122.238+209.103j
2021-07-02 13:30:00 CDT,+240.133+0.19274i,-119.863-207.728j,+241.188+0.636154i,+240.827+0.582175i,-120.744+208.102j,+240.455+0.327643i,+233.115-2.17938i,-118.505-199.569j,-120.157+207.767j,-119.91-208.307j,-120.281+207.706j,-119.208+206.815j,+242.454+1.67447i,-120.016-207.241j,-120.484+207.984j,-119.903-208.391j,-120.354+208.018j,-119.916-207.91j,-119.55+207.132j,-120.412+207.934j,-119.864-207.843j,-119.466-204.575j,-120.562+208.14j,-119.735-207.504j,+240.898+0.468928i,-121+208.412j,+239.993+0.286501i,-119.987-208.321j,-121.079+208.404j,-120.109-208.618j,-120.629+208.088j,+242.948+2.0098i,-119.777-211.005j,-120.516+207.988j,+240.249+0.224712i,-120.017-208.962j,+240.088+0.214392i,-121.001+208.491j,-119.737-207.225j,-119.958-208.166j,-120.501+208.053j,+243.606+2.45715i,-118.635-204.691j,-120.064+207.652j,+240.012+0.227235i,-120.032-208.563j,+240.099+0.356663i,+240.226+0.256628i,+239.378-0.0170056i,-120.72+208.003j,-120.896+208.236j,+242.91+1.98272i,-119.883-209.413j,-120.216+207.788j,-119.845-207.682j,+239.465-0.0395202i,-119.583+207.336j,+240.281+0.44539i,+240.593+0.439407i,+240.472+0.335087i,-120.009-208.829j,-119.235+206.658j,+237.533-1.03072i,-119.879-209.466j,-120.619+208.16j,-119.874-207.982j,+240.553+0.295008i,-120.479+207.845j,-120.528+207.908j,+239.585+0.106193i,+239.447+0.143387i,-120.005-208.909j,-121.867+208.085j,+240.264+0.269494i,-121.308+208.53j,-120.179-209.119j,-120.017-208.547j,-120.734+208.222j,-121.07+208.397j,-120.093-208.191j,-120.103-208.481j,+239.574+0.0299522i,-120.412+207.9j,-121.119+208.271j,-120.078-208.573j,-122.222+209.071j
2021-07-02 14:00:00 CDT,+240.075+0.189159i,-119.815-207.612j,+240.655+0.51802i,+240.168+0.403912i,-120.567+207.941j,+240.423+0.331254i,+232.992-2.20646i,-120.022-206.971j,-120.187+207.891j,-119.906-208.245j,-120.228+207.662j,-119.712+207.406j,+240.003+0.82112i,-120.011-207.185j,-120.781+208.316j,-119.88-208.294j,-120.047+207.844j,-119.862-207.742j,-120.006+207.578j,-120.364+207.951j,-119.778-207.669j,-119.994-207.342j,-120.182+207.787j,-119.866-207.887j,+239.871+0.282788i,-120.103+207.68j,+239.884+0.268512i,-119.897-207.922j,-120.995+208.392j,-119.9-208.11j,-120.626+208.163j,+242.715+1.93475i,-119.783-210.817j,-120.492+207.973j,+240.422+0.274924i,-120.002-208.818j,+239.985+0.203836i,-120.795+208.26j,-119.996-208.016j,-119.857-207.964j,-120.101+207.659j,+236.374-0.0672399i,-118.634-204.5j,-120.554+208.137j,+240.14+0.257965i,-119.706-207.63j,+239.619+0.233246i,+240.127+0.245956i,+240.113+0.308206i,-120.623+207.987j,-121.048+208.476j,+238.087+0.298812i,-119.884-209.275j,-119.922+207.476j,-119.96-207.978j,+239.595+0.0638158i,-119.52+207.328j,+240.969+0.639191i,+240.636+0.459713i,+240.532+0.357246i,-119.91-208.624j,-119.118+206.635j,+239.171-0.421743i,-118.841-203.992j,-120.53+208.09j,-119.68-207.279j,+239.377+0.107061i,-120.395+207.832j,-120.857+208.313j,+239.636+0.128418i,+240.672+0.428451i,-119.906-208.695j,-123.434+209.525j,+239.444+0.146945i,-121.198+208.511j,-119.925-208.555j,-119.82-208.106j,-120.115+207.667j,-120.723+208.116j,-119.786-207.467j,-119.985-208.273j,+239.632+0.0554121i,-120.587+208.175j,-121+208.241j,-119.782-207.647j,-121.847+208.803j
